Milliseconds,Latitude,Longitude,Altitude
2,35.70380404373931,51.347748597768735,1196.9605712890625
26,35.70380404373931,51.347748597768735,1196.9605712890625
50,35.70380404373931,51.347748597768735,1196.9605712890625
76,35.70380404373931,51.347748597768735,1196.9605712890625
100,35.70380404373931,51.347748597768735,1196.9605712890625
125,35.70380404373931,51.347748597768735,1196.9605712890625
150,35.70380404373931,51.347748597768735,1196.9605712890625
176,35.70380404373931,51.347748597768735,1196.9605712890625
200,35.70380404373931,51.347748597768735,1196.9605712890625
225,35.70380404373931,51.347748597768735,1196.9605712890625
250,35.70380404373931,51.347748597768735,1196.9605712890625
276,35.70380404373931,51.347748597768735,1196.9605712890625
300,35.70380404373931,51.347748597768735,1196.9605712890625
325,35.70380404373931,51.347748597768735,1196.9605712890625
350,35.70380404373931,51.347748597768735,1196.9605712890625
376,35.70380404373931,51.347748597768735,1196.9605712890625
400,35.70380404373931,51.347748597768735,1196.9605712890625
425,35.70380404373931,51.347748597768735,1196.9605712890625
451,35.70380404373931,51.347748597768735,1196.9605712890625
475,35.70380404373931,51.347748597768735,1196.9605712890625
500,35.70380404373931,51.347748597768735,1196.9605712890625
525,35.70380404373931,51.347748597768735,1196.9605712890625
551,35.70380404373931,51.347748597768735,1196.9605712890625
575,35.70380404373931,51.347748597768735,1196.9605712890625
600,35.70380404373931,51.347748597768735,1196.9605712890625
626,35.70380404373931,51.347748597768735,1196.9605712890625
650,35.70380404373931,51.347748597768735,1196.9605712890625
675,35.70380404373931,51.347748597768735,1196.9605712890625
700,35.70380404373931,51.347748597768735,1196.9605712890625
726,35.70380404373931,51.347748597768735,1196.9605712890625
750,35.70380404373931,51.347748597768735,1196.9605712890625
775,35.70380404373931,51.347748597768735,1196.9605712890625
801,35.70380404373931,51.347748597768735,1196.9605712890625
825,35.70380404373931,51.347748597768735,1196.9605712890625
850,35.70380404373931,51.347748597768735,1196.9605712890625
875,35.70380404373931,51.347748597768735,1196.9605712890625
901,35.704106972371115,51.34780834167643,1198.2489013671875
925,35.704106972371115,51.34780834167643,1198.2489013671875
950,35.704106972371115,51.34780834167643,1198.2489013671875
975,35.704106972371115,51.34780834167643,1198.2489013671875
1000,35.704106972371115,51.34780834167643,1198.2489013671875
1026,35.704106972371115,51.34780834167643,1198.2489013671875
1050,35.704106972371115,51.34780834167643,1198.2489013671875
1075,35.704106972371115,51.34780834167643,1198.2489013671875
1100,35.704106972371115,51.34780834167643,1198.2489013671875
1126,35.704106972371115,51.34780834167643,1198.2489013671875
1150,35.704106972371115,51.34780834167643,1198.2489013671875
1175,35.704106972371115,51.34780834167643,1198.2489013671875
1200,35.704106972371115,51.34780834167643,1198.2489013671875
1225,35.704106972371115,51.34780834167643,1198.2489013671875
1250,35.704106972371115,51.34780834167643,1198.2489013671875
1275,35.704106972371115,51.34780834167643,1198.2489013671875
1301,35.704106972371115,51.34780834167643,1198.2489013671875
1325,35.704106972371115,51.34780834167643,1198.2489013671875
1350,35.704106972371115,51.34780834167643,1198.2489013671875
1375,35.704106972371115,51.34780834167643,1198.2489013671875
1401,35.704106972371115,51.34780834167643,1198.2489013671875
1425,35.704106972371115,51.34780834167643,1198.2489013671875
1450,35.704106972371115,51.34780834167643,1198.2489013671875
1475,35.704106972371115,51.34780834167643,1198.2489013671875
1500,35.704106972371115,51.34780834167643,1198.2489013671875
1525,35.704106972371115,51.34780834167643,1198.2489013671875
1550,35.704106972371115,51.34780834167643,1198.2489013671875
1576,35.704106972371115,51.34780834167643,1198.2489013671875
1600,35.704106972371115,51.34780834167643,1198.2489013671875
1625,35.704106972371115,51.34780834167643,1198.2489013671875
1650,35.704106972371115,51.34780834167643,1198.2489013671875
1675,35.704106972371115,51.34780834167643,1198.2489013671875
1701,35.704106972371115,51.34780834167643,1198.2489013671875
1725,35.704106972371115,51.34780834167643,1198.2489013671875
1750,35.704106972371115,51.34780834167643,1198.2489013671875
1776,35.704106972371115,51.34780834167643,1198.2489013671875
1800,35.704106972371115,51.34780834167643,1198.2489013671875
1825,35.704106972371115,51.34780834167643,1198.2489013671875
1851,35.704106972371115,51.34780834167643,1198.2489013671875
1875,35.704106972371115,51.34780834167643,1198.2489013671875
1900,35.704106972371115,51.34780834167643,1198.2489013671875
1926,35.704106972371115,51.34780834167643,1198.2489013671875
1950,35.704106972371115,51.34780834167643,1198.2489013671875
1975,35.704106972371115,51.34780834167643,1198.2489013671875
2000,35.704106972371115,51.34780834167643,1198.2489013671875
2025,35.704106972371115,51.34780834167643,1198.2489013671875
2051,35.704106972371115,51.34780834167643,1198.2489013671875
2075,35.704106972371115,51.34780834167643,1198.2489013671875
2100,35.704106972371115,51.34780834167643,1198.2489013671875
2126,35.704106972371115,51.34780834167643,1198.2489013671875
2150,35.704106972371115,51.34780834167643,1198.2489013671875
2175,35.704106972371115,51.34780834167643,1198.2489013671875
2200,35.704106972371115,51.34780834167643,1198.2489013671875
2225,35.704106972371115,51.34780834167643,1198.2489013671875
2250,35.704106972371115,51.34780834167643,1198.2489013671875
2276,35.704106972371115,51.34780834167643,1198.2489013671875
2300,35.704106972371115,51.34780834167643,1198.2489013671875
2325,35.704106972371115,51.34780834167643,1198.2489013671875
2350,35.704106972371115,51.34780834167643,1198.2489013671875
2376,35.704106972371115,51.34780834167643,1198.2489013671875
2400,35.704106972371115,51.34780834167643,1198.2489013671875
2425,35.704106972371115,51.34780834167643,1198.2489013671875
2451,35.704106972371115,51.34780834167643,1198.2489013671875
2475,35.704106972371115,51.34780834167643,1198.2489013671875
2500,35.704106972371115,51.34780834167643,1198.2489013671875
2525,35.704106972371115,51.34780834167643,1198.2489013671875
2551,35.704106972371115,51.34780834167643,1198.2489013671875
2575,35.704106972371115,51.34780834167643,1198.2489013671875
2600,35.704106972371115,51.34780834167643,1198.2489013671875
2625,35.704106972371115,51.34780834167643,1198.2489013671875
2650,35.704106972371115,51.34780834167643,1198.2489013671875
2675,35.704106972371115,51.34780834167643,1198.2489013671875
2701,35.704106972371115,51.34780834167643,1198.2489013671875
2725,35.704106972371115,51.34780834167643,1198.2489013671875
2750,35.704106972371115,51.34780834167643,1198.2489013671875
2775,35.704106972371115,51.34780834167643,1198.2489013671875
2801,35.704106972371115,51.34780834167643,1198.2489013671875
2825,35.704106972371115,51.34780834167643,1198.2489013671875
2850,35.704106972371115,51.34780834167643,1198.2489013671875
2875,35.704106972371115,51.34780834167643,1198.2489013671875
2901,35.704106972371115,51.34780834167643,1198.2489013671875
2925,35.704106972371115,51.34780834167643,1198.2489013671875
2950,35.704106972371115,51.34780834167643,1198.2489013671875
2975,35.704106972371115,51.34780834167643,1198.2489013671875
3001,35.704106972371115,51.34780834167643,1198.2489013671875
3025,35.704106972371115,51.34780834167643,1198.2489013671875
3051,35.704106972371115,51.34780834167643,1198.2489013671875
3075,35.704106972371115,51.34780834167643,1198.2489013671875
3100,35.704106972371115,51.34780834167643,1198.2489013671875
3126,35.704106972371115,51.34780834167643,1198.2489013671875
3150,35.704106972371115,51.34780834167643,1198.2489013671875
3175,35.704106972371115,51.34780834167643,1198.2489013671875
3200,35.704106972371115,51.34780834167643,1198.2489013671875
3225,35.704106972371115,51.34780834167643,1198.2489013671875
3251,35.704106972371115,51.34780834167643,1198.2489013671875
3275,35.704106972371115,51.34780834167643,1198.2489013671875
3300,35.704106972371115,51.34780834167643,1198.2489013671875
3326,35.704106972371115,51.34780834167643,1198.2489013671875
3350,35.704106972371115,51.34780834167643,1198.2489013671875
3375,35.704106972371115,51.34780834167643,1198.2489013671875
3400,35.704106972371115,51.34780834167643,1198.2489013671875
3425,35.704106972371115,51.34780834167643,1198.2489013671875
3451,35.704106972371115,51.34780834167643,1198.2489013671875
3475,35.704106972371115,51.34780834167643,1198.2489013671875
3500,35.704106972371115,51.34780834167643,1198.2489013671875
3525,35.704106972371115,51.34780834167643,1198.2489013671875
3550,35.704106972371115,51.34780834167643,1198.2489013671875
3575,35.704106972371115,51.34780834167643,1198.2489013671875
3601,35.704106972371115,51.34780834167643,1198.2489013671875
3625,35.704106972371115,51.34780834167643,1198.2489013671875
3650,35.704106972371115,51.34780834167643,1198.2489013671875
3675,35.704106972371115,51.34780834167643,1198.2489013671875
3700,35.704106972371115,51.34780834167643,1198.2489013671875
3726,35.704106972371115,51.34780834167643,1198.2489013671875
3750,35.704106972371115,51.34780834167643,1198.2489013671875
3775,35.704106972371115,51.34780834167643,1198.2489013671875
3800,35.704106972371115,51.34780834167643,1198.2489013671875
3826,35.704106972371115,51.34780834167643,1198.2489013671875
3850,35.704106972371115,51.34780834167643,1198.2489013671875
3875,35.70438450442111,51.34784092732594,1199.650634765625
3900,35.70438450442111,51.34784092732594,1199.650634765625
3926,35.70438450442111,51.34784092732594,1199.650634765625
3950,35.70438450442111,51.34784092732594,1199.650634765625
3975,35.70438450442111,51.34784092732594,1199.650634765625
4001,35.70438450442111,51.34784092732594,1199.650634765625
4025,35.70438450442111,51.34784092732594,1199.650634765625
4050,35.70438450442111,51.34784092732594,1199.650634765625
4076,35.70438450442111,51.34784092732594,1199.650634765625
4100,35.70438450442111,51.34784092732594,1199.650634765625
4125,35.70438450442111,51.34784092732594,1199.650634765625
4150,35.70438450442111,51.34784092732594,1199.650634765625
4176,35.70438450442111,51.34784092732594,1199.650634765625
4200,35.70438450442111,51.34784092732594,1199.650634765625
4225,35.70438450442111,51.34784092732594,1199.650634765625
4251,35.70438450442111,51.34784092732594,1199.650634765625
4275,35.70438450442111,51.34784092732594,1199.650634765625
4300,35.70438450442111,51.34784092732594,1199.650634765625
4325,35.70438450442111,51.34784092732594,1199.650634765625
4350,35.70438450442111,51.34784092732594,1199.650634765625
4376,35.70438450442111,51.34784092732594,1199.650634765625
4400,35.70438450442111,51.34784092732594,1199.650634765625
4425,35.70438450442111,51.34784092732594,1199.650634765625
4450,35.70438450442111,51.34784092732594,1199.650634765625
4476,35.70438450442111,51.34784092732594,1199.650634765625
4500,35.70438450442111,51.34784092732594,1199.650634765625
4525,35.70438450442111,51.34784092732594,1199.650634765625
4550,35.70438450442111,51.34784092732594,1199.650634765625
4575,35.70438450442111,51.34784092732594,1199.650634765625
4601,35.70438450442111,51.34784092732594,1199.650634765625
4625,35.70438450442111,51.34784092732594,1199.650634765625
4650,35.70438450442111,51.34784092732594,1199.650634765625
4675,35.70438450442111,51.34784092732594,1199.650634765625
4701,35.70438450442111,51.34784092732594,1199.650634765625
4725,35.70438450442111,51.34784092732594,1199.650634765625
4750,35.70438450442111,51.34784092732594,1199.650634765625
4775,35.70438450442111,51.34784092732594,1199.650634765625
4801,35.70438450442111,51.34784092732594,1199.650634765625
4825,35.70438450442111,51.34784092732594,1199.650634765625
4850,35.70438450442111,51.34784092732594,1199.650634765625
4876,35.70438450442111,51.34784092732594,1199.650634765625
4900,35.70438450442111,51.34784092732594,1199.650634765625
4925,35.70438450442111,51.34784092732594,1199.650634765625
4951,35.70438450442111,51.34784092732594,1199.650634765625
4975,35.70438450442111,51.34784092732594,1199.650634765625
5000,35.70438450442111,51.34784092732594,1199.650634765625
5025,35.70438450442111,51.34784092732594,1199.650634765625
5051,35.70438450442111,51.34784092732594,1199.650634765625
5075,35.70438450442111,51.34784092732594,1199.650634765625
5101,35.70438450442111,51.34784092732594,1199.650634765625
5125,35.70438450442111,51.34784092732594,1199.650634765625
5150,35.70438450442111,51.34784092732594,1199.650634765625
5175,35.70438450442111,51.34784092732594,1199.650634765625
5201,35.70438450442111,51.34784092732594,1199.650634765625
5225,35.70438450442111,51.34784092732594,1199.650634765625
5250,35.70438450442111,51.34784092732594,1199.650634765625
5276,35.70438450442111,51.34784092732594,1199.650634765625
5300,35.70438450442111,51.34784092732594,1199.650634765625
5325,35.70438450442111,51.34784092732594,1199.650634765625
5350,35.70438450442111,51.34784092732594,1199.650634765625
5376,35.70438450442111,51.34784092732594,1199.650634765625
5400,35.70438450442111,51.34784092732594,1199.650634765625
5425,35.70438450442111,51.34784092732594,1199.650634765625
5451,35.70438450442111,51.34784092732594,1199.650634765625
5475,35.70438450442111,51.34784092732594,1199.650634765625
5500,35.70438450442111,51.34784092732594,1199.650634765625
5526,35.70438450442111,51.34784092732594,1199.650634765625
5550,35.70438450442111,51.34784092732594,1199.650634765625
5575,35.70438450442111,51.34784092732594,1199.650634765625
5600,35.70438450442111,51.34784092732594,1199.650634765625
5625,35.70438450442111,51.34784092732594,1199.650634765625
5651,35.70438450442111,51.34784092732594,1199.650634765625
5675,35.70438450442111,51.34784092732594,1199.650634765625
5700,35.70438450442111,51.34784092732594,1199.650634765625
5725,35.70438450442111,51.34784092732594,1199.650634765625
5751,35.70438450442111,51.34784092732594,1199.650634765625
5775,35.70438450442111,51.34784092732594,1199.650634765625
5801,35.70438450442111,51.34784092732594,1199.650634765625
5825,35.70438450442111,51.34784092732594,1199.650634765625
5850,35.70438450442111,51.34784092732594,1199.650634765625
5875,35.70438450442111,51.34784092732594,1199.650634765625
5901,35.70438450442111,51.34784092732594,1199.650634765625
5925,35.70438450442111,51.34784092732594,1199.650634765625
5950,35.70438450442111,51.34784092732594,1199.650634765625
5975,35.70438450442111,51.34784092732594,1199.650634765625
6001,35.70438450442111,51.34784092732594,1199.650634765625
6025,35.70438450442111,51.34784092732594,1199.650634765625
6050,35.70438450442111,51.34784092732594,1199.650634765625
6075,35.70438450442111,51.34784092732594,1199.650634765625
6101,35.70438450442111,51.34784092732594,1199.650634765625
6125,35.70438450442111,51.34784092732594,1199.650634765625
6150,35.70438450442111,51.34784092732594,1199.650634765625
6175,35.70438450442111,51.34784092732594,1199.650634765625
6201,35.70438450442111,51.34784092732594,1199.650634765625
6225,35.70438450442111,51.34784092732594,1199.650634765625
6250,35.70438450442111,51.34784092732594,1199.650634765625
6275,35.70438450442111,51.34784092732594,1199.650634765625
6301,35.70438450442111,51.34784092732594,1199.650634765625
6325,35.70438450442111,51.34784092732594,1199.650634765625
6350,35.70438450442111,51.34784092732594,1199.650634765625
6376,35.70438450442111,51.34784092732594,1199.650634765625
6400,35.70438450442111,51.34784092732594,1199.650634765625
6425,35.70438450442111,51.34784092732594,1199.650634765625
6450,35.70438450442111,51.34784092732594,1199.650634765625
6476,35.70438450442111,51.34784092732594,1199.650634765625
6500,35.70438450442111,51.34784092732594,1199.650634765625
6525,35.70438450442111,51.34784092732594,1199.650634765625
6550,35.70438450442111,51.34784092732594,1199.650634765625
6576,35.70438450442111,51.34784092732594,1199.650634765625
6600,35.70438450442111,51.34784092732594,1199.650634765625
6625,35.70438450442111,51.34784092732594,1199.650634765625
6651,35.70438450442111,51.34784092732594,1199.650634765625
6675,35.70438450442111,51.34784092732594,1199.650634765625
6700,35.70438450442111,51.34784092732594,1199.650634765625
6726,35.70438450442111,51.34784092732594,1199.650634765625
6750,35.70438450442111,51.34784092732594,1199.650634765625
6775,35.70438450442111,51.34784092732594,1199.650634765625
6800,35.70438450442111,51.34784092732594,1199.650634765625
6826,35.70438450442111,51.34784092732594,1199.650634765625
6850,35.70438450442111,51.34784092732594,1199.650634765625
6875,35.70438450442111,51.34784092732594,1199.650634765625
6900,35.70438450442111,51.34784092732594,1199.650634765625
6926,35.70438450442111,51.34784092732594,1199.650634765625
6950,35.70438450442111,51.34784092732594,1199.650634765625
6975,35.70438450442111,51.34784092732594,1199.650634765625
7000,35.70438450442111,51.34784092732594,1199.650634765625
7026,35.70438450442111,51.34784092732594,1199.650634765625
7050,35.70438450442111,51.34784092732594,1199.650634765625
7075,35.70438450442111,51.34784092732594,1199.650634765625
7101,35.70438450442111,51.34784092732594,1199.650634765625
7125,35.70438450442111,51.34784092732594,1199.650634765625
7150,35.70438450442111,51.34784092732594,1199.650634765625
7175,35.70438450442111,51.34784092732594,1199.650634765625
7200,35.70438450442111,51.34784092732594,1199.650634765625
7226,35.70438450442111,51.34784092732594,1199.650634765625
7250,35.70438450442111,51.34784092732594,1199.650634765625
7275,35.70438450442111,51.34784092732594,1199.650634765625
7300,35.70438450442111,51.34784092732594,1199.650634765625
7325,35.70438450442111,51.34784092732594,1199.650634765625
7350,35.70438450442111,51.34784092732594,1199.650634765625
7375,35.70438450442111,51.34784092732594,1199.650634765625
7400,35.70438450442111,51.34784092732594,1199.650634765625
7426,35.70438450442111,51.34784092732594,1199.650634765625
7450,35.70438450442111,51.34784092732594,1199.650634765625
7475,35.70438450442111,51.34784092732594,1199.650634765625
7500,35.70438450442111,51.34784092732594,1199.650634765625
7526,35.70438450442111,51.34784092732594,1199.650634765625
7550,35.70438450442111,51.34784092732594,1199.650634765625
7575,35.70438450442111,51.34784092732594,1199.650634765625
7601,35.70438450442111,51.34784092732594,1199.650634765625
7625,35.70438450442111,51.34784092732594,1199.650634765625
7650,35.70438450442111,51.34784092732594,1199.650634765625
7676,35.70438450442111,51.34784092732594,1199.650634765625
7700,35.70438450442111,51.34784092732594,1199.650634765625
7725,35.70438450442111,51.34784092732594,1199.650634765625
7751,35.70438450442111,51.34784092732594,1199.650634765625
7775,35.70438450442111,51.34784092732594,1199.650634765625
7800,35.70438450442111,51.34784092732594,1199.650634765625
7826,35.70438450442111,51.34784092732594,1199.650634765625
7850,35.70438450442111,51.34784092732594,1199.650634765625
7875,35.70438450442111,51.34784092732594,1199.650634765625
7900,35.70438450442111,51.34784092732594,1199.650634765625
7925,35.70438450442111,51.34784092732594,1199.650634765625
7950,35.70438450442111,51.34784092732594,1199.650634765625
7976,35.70438450442111,51.34784092732594,1199.650634765625
8000,35.70438450442111,51.34784092732594,1199.650634765625
8025,35.70438450442111,51.34784092732594,1199.650634765625
8051,35.70438450442111,51.34784092732594,1199.650634765625
8075,35.70438450442111,51.34784092732594,1199.650634765625
8100,35.70438450442111,51.34784092732594,1199.650634765625
8125,35.70438450442111,51.34784092732594,1199.650634765625
8151,35.70438450442111,51.34784092732594,1199.650634765625
8175,35.70438450442111,51.34784092732594,1199.650634765625
8200,35.70438450442111,51.34784092732594,1199.650634765625
8225,35.70438450442111,51.34784092732594,1199.650634765625
8250,35.70438450442111,51.34784092732594,1199.650634765625
8275,35.70438450442111,51.34784092732594,1199.650634765625
8300,35.70438450442111,51.34784092732594,1199.650634765625
8325,35.70438450442111,51.34784092732594,1199.650634765625
8350,35.70438450442111,51.34784092732594,1199.650634765625
8376,35.70438450442111,51.34784092732594,1199.650634765625
8400,35.70438450442111,51.34784092732594,1199.650634765625
8425,35.70438450442111,51.34784092732594,1199.650634765625
8451,35.70438450442111,51.34784092732594,1199.650634765625
8475,35.70438450442111,51.34784092732594,1199.650634765625
8501,35.70438450442111,51.34784092732594,1199.650634765625
8525,35.70438450442111,51.34784092732594,1199.650634765625
8550,35.70438450442111,51.34784092732594,1199.650634765625
8575,35.70438450442111,51.34784092732594,1199.650634765625
8601,35.70438450442111,51.34784092732594,1199.650634765625
8625,35.70438450442111,51.34784092732594,1199.650634765625
8650,35.70438450442111,51.34784092732594,1199.650634765625
8675,35.70438450442111,51.34784092732594,1199.650634765625
8700,35.70438450442111,51.34784092732594,1199.650634765625
8725,35.70438450442111,51.34784092732594,1199.650634765625
8751,35.70438450442111,51.34784092732594,1199.650634765625
8775,35.70438450442111,51.34784092732594,1199.650634765625
8800,35.70438450442111,51.34784092732594,1199.650634765625
8826,35.70438450442111,51.34784092732594,1199.650634765625
8850,35.70438450442111,51.34784092732594,1199.650634765625
8875,35.70438450442111,51.34784092732594,1199.650634765625
8900,35.70438450442111,51.34784092732594,1199.650634765625
8925,35.70475364607366,51.34787407214924,1200.807373046875
8951,35.70475364607366,51.34787407214924,1200.807373046875
8975,35.70475364607366,51.34787407214924,1200.807373046875
9000,35.70475364607366,51.34787407214924,1200.807373046875
9025,35.70475364607366,51.34787407214924,1200.807373046875
9050,35.70475364607366,51.34787407214924,1200.807373046875
9076,35.70475364607366,51.34787407214924,1200.807373046875
9100,35.70475364607366,51.34787407214924,1200.807373046875
9125,35.70475364607366,51.34787407214924,1200.807373046875
9150,35.70475364607366,51.34787407214924,1200.807373046875
9176,35.70475364607366,51.34787407214924,1200.807373046875
9200,35.70475364607366,51.34787407214924,1200.807373046875
9225,35.70475364607366,51.34787407214924,1200.807373046875
9250,35.70475364607366,51.34787407214924,1200.807373046875
9276,35.70475364607366,51.34787407214924,1200.807373046875
9300,35.70475364607366,51.34787407214924,1200.807373046875
9325,35.70475364607366,51.34787407214924,1200.807373046875
9350,35.70475364607366,51.34787407214924,1200.807373046875
9376,35.70475364607366,51.34787407214924,1200.807373046875
9400,35.70475364607366,51.34787407214924,1200.807373046875
9425,35.70475364607366,51.34787407214924,1200.807373046875
9450,35.70475364607366,51.34787407214924,1200.807373046875
9475,35.70475364607366,51.34787407214924,1200.807373046875
9501,35.70475364607366,51.34787407214924,1200.807373046875
9525,35.70475364607366,51.34787407214924,1200.807373046875
9551,35.70475364607366,51.34787407214924,1200.807373046875
9575,35.70475364607366,51.34787407214924,1200.807373046875
9600,35.70475364607366,51.34787407214924,1200.807373046875
9626,35.70475364607366,51.34787407214924,1200.807373046875
9650,35.70475364607366,51.34787407214924,1200.807373046875
9675,35.70475364607366,51.34787407214924,1200.807373046875
9700,35.70475364607366,51.34787407214924,1200.807373046875
9726,35.70475364607366,51.34787407214924,1200.807373046875
9750,35.70475364607366,51.34787407214924,1200.807373046875
9775,35.70475364607366,51.34787407214924,1200.807373046875
9800,35.70475364607366,51.34787407214924,1200.807373046875
9826,35.70475364607366,51.34787407214924,1200.807373046875
9850,35.70475364607366,51.34787407214924,1200.807373046875
9875,35.70475364607366,51.34787407214924,1200.807373046875
9900,35.70475364607366,51.34787407214924,1200.807373046875
9925,35.70475364607366,51.34787407214924,1200.807373046875
9951,35.70475364607366,51.34787407214924,1200.807373046875
9975,35.70475364607366,51.34787407214924,1200.807373046875
10000,35.70475364607366,51.34787407214924,1200.807373046875
10026,35.70475364607366,51.34787407214924,1200.807373046875
10050,35.70475364607366,51.34787407214924,1200.807373046875
10076,35.70475364607366,51.34787407214924,1200.807373046875
10100,35.70475364607366,51.34787407214924,1200.807373046875
