Milliseconds,X,Y,Z
38608,9.63973,-0.093626134,-1.7992291
38707,9.685215,-0.12071364,-1.5337654
38807,9.716912,-0.111613125,-1.3189166
38907,9.719959,-0.10239097,-1.2970309
39007,9.73983,-0.11054772,-1.1374851
39108,9.7565,-0.14601667,-0.97968054
39207,9.767477,-0.11089152,-0.86860645
39307,9.782374,-0.17114414,-0.6680118
39407,9.793202,-0.15311058,-0.49002635
39507,9.798676,-0.17477486,-0.35468304
39607,9.802283,-0.1558924,-0.2476354
39708,9.802894,-0.20146288,-0.18187195
39807,9.79651,-0.29889932,-0.33083105
39907,9.798535,-0.3946552,0.057791155
40007,9.782325,-0.2790019,0.6314016
40107,9.773783,-3.7008538E-4,0.80222183
40208,9.780973,-0.021650225,0.70885634
40307,9.79128,0.13984089,0.5307243
40407,9.798112,0.24614419,0.32679683
40508,9.790043,0.06869583,0.5663293
40607,9.779057,-0.3127068,0.6653158
40707,9.77551,-0.391176,0.675852
40807,9.787162,-0.38266954,0.485201
40907,9.804963,-0.15293004,0.098513655
41008,9.805139,-0.16824736,-0.036648344
41107,9.798552,-0.018182978,-0.39804575
41207,9.798687,-0.06900938,-0.3890535
41307,9.799103,-0.028357781,-0.383629
41408,9.79887,-0.001703956,-0.39054072
41507,9.797124,0.066548765,-0.42699262
41607,9.793525,0.034226075,-0.5060564
41707,9.799842,0.026293863,-0.36441875
41808,9.803054,0.037705343,-0.26288858
41907,9.802514,0.04108991,-0.2818136
42007,9.803302,0.045632854,-0.25214136
42107,9.804377,0.048665844,-0.20544948
42208,9.804616,0.047752645,-0.19395229
42307,9.803781,0.048402395,-0.23221095
42407,9.803543,0.049565606,-0.24181001
42507,9.803377,0.050286874,-0.24828278
42608,9.802859,0.05359311,-0.2673216
42707,9.803087,0.050400034,-0.2594698
42807,9.802579,0.053906195,-0.27735755
42907,9.80241,0.054352447,-0.28318697
43008,9.80218,0.05128158,-0.29157552
43107,9.802222,0.051403694,-0.29013655
43207,9.802275,0.05220068,-0.28823647
43307,9.802308,0.053801324,-0.286808
43407,9.802324,0.05328737,-0.28633514
43507,9.802386,0.05149549,-0.28452015
43607,9.8021965,0.05338617,-0.29066613
43707,9.802504,0.054883428,-0.27981836
43807,9.8031845,0.05509757,-0.254818
43908,9.803116,0.055000473,-0.25747475
44007,9.803346,0.054625116,-0.24862854
44107,9.803662,0.052839812,-0.23620448
44207,9.803517,0.053730484,-0.24197827
44307,9.803752,0.05100329,-0.23288815
44408,9.803603,0.053750295,-0.2384474
44507,9.803599,0.05234525,-0.23892863
44607,9.803409,0.054021668,-0.24625342
44707,9.803086,0.052987624,-0.2589884
44807,9.803161,0.05431815,-0.2559012
44908,9.803277,0.054163903,-0.2514078
45007,9.803275,0.05436615,-0.25146657
45107,9.803077,0.054006614,-0.25915512
45207,9.803131,0.05258263,-0.25735816
45307,9.8034935,0.054950126,-0.24263743
45408,9.803791,0.055661302,-0.23014669
45507,9.803539,0.056718808,-0.2403856
45607,9.803696,0.054626197,-0.23442861
45707,9.803904,0.05248908,-0.22605367
45808,9.804067,0.053049766,-0.21874315
45907,9.804006,0.05487766,-0.22102599
46007,9.804199,0.054540016,-0.21233335
46107,9.804373,0.055379864,-0.20395681
46208,9.804713,0.055515993,-0.18682767
46307,9.803424,-0.016126432,-0.25103253
46407,9.806261,0.035348162,-0.07991287
46507,9.80439,0.17863035,-0.111421004
46608,9.77297,0.7407482,-0.33277234
46707,9.69019,1.5062726,0.041720215
46807,9.348196,2.9367294,-0.39653474
46907,8.96438,3.933803,-0.5791949
47007,8.02288,5.632144,-0.28767067
47108,6.061412,7.669867,0.7764125
47207,4.8917866,8.499397,0.032517843
47307,3.693843,9.060631,-0.65642244
47407,1.1341425,9.735425,-0.32496932
47508,-0.53293556,9.754965,-0.85265636
47607,-0.49421817,9.757421,-0.84786993
47707,-0.40948212,9.793246,-0.30829746
47807,-0.513095,9.785082,-0.3991124
47908,-0.6563271,9.778802,-0.33859608
48007,-0.31784895,9.795298,-0.3485804
48107,-0.25465927,9.795421,-0.39405096
48207,-0.22042099,9.799045,-0.3170567
48307,-0.18803217,9.7979765,-0.36699548
48408,-0.17016278,9.797765,-0.38110808
48507,-0.15335974,9.799416,-0.34397835
48607,-0.14553082,9.7986,-0.36966208
48707,-0.13766214,9.797742,-0.39457828
48807,-0.13592839,9.798347,-0.37987715
48908,-0.117991716,9.795392,-0.4547161
49007,-0.12049774,9.795144,-0.4593634
49107,-0.11983123,9.794135,-0.48056635
49207,-0.12375659,9.795073,-0.4600224
49307,-0.12293122,9.794794,-0.46612996
49408,-0.12674658,9.794734,-0.4663686
49507,-0.1269091,9.794935,-0.4620827
49607,-0.12464203,9.795372,-0.45336574
49707,-0.12879083,9.796051,-0.437257
49807,-0.12718958,9.79577,-0.44396698
49908,-0.1332744,9.795598,-0.4459645
50007,-0.13085955,9.795331,-0.4525027
50107,-0.1319067,9.795777,-0.44241837
50207,-0.13233688,9.795719,-0.4435701
50308,-0.12905225,9.795706,-0.44483888
50407,-0.12541837,9.796075,-0.43769392
50507,-0.12767886,9.79551,-0.44950908
50607,-0.12550332,9.795397,-0.45259187
50707,-0.12959845,9.7953615,-0.45220116
50808,-0.12788466,9.795007,-0.4602998
50907,-0.13007115,9.795541,-0.44816795
51007,-0.13006276,9.795631,-0.4461886
51107,-0.12599777,9.795933,-0.44070247
51207,-0.124451384,9.795856,-0.4428268
51308,-0.12532432,9.79571,-0.44581637
51407,-0.13014211,9.795861,-0.4410848
51507,-0.1304349,9.795529,-0.44830248
51607,-0.13344477,9.795617,-0.44549564
51708,-0.13312635,9.79564,-0.44508317
51807,-0.13259521,9.795592,-0.44629246
51907,-0.12508307,9.795803,-0.44383636
52007,-0.1303151,9.794716,-0.46577725
52108,-0.1285579,9.793972,-0.4816322
52207,-0.12628253,9.794442,-0.4725844
52307,-0.12377893,9.794412,-0.47387853
52407,-0.12778382,9.7947445,-0.46587685
52507,-0.12939438,9.794123,-0.47832876
52608,-0.12736036,9.79269,-0.50732917
52707,-0.13795212,9.790732,-0.54121983
52807,-0.1284558,9.796631,-0.424167
52907,-0.13262996,9.793677,-0.48650506
53007,-0.13299322,9.793558,-0.48878828
53107,-0.1274843,9.793643,-0.48855978
53208,-2.207152E-5,9.792837,-0.5203211
53307,-0.018592391,9.792935,-0.5181376
53407,-0.8759072,9.751666,-0.5551501
53507,-1.4656036,9.687619,-0.41524023
53608,-2.3343737,9.515404,-0.42211023
53707,-3.4916835,9.11667,-0.92998075
53807,-4.6140184,8.567316,-1.2175024
53907,-5.2112284,8.196079,-1.3556442
54008,-5.6946774,7.839458,-1.5112691
54107,-6.6749043,7.112271,-1.0157003
54207,-7.2579284,6.562121,-0.65683204
54307,-7.734912,5.994688,-0.63658196
54407,-8.174546,5.3897233,-0.5459551
54508,-8.330584,5.1495757,-0.50361705
54607,-8.520512,4.826198,-0.5282815
54707,-8.589093,4.724157,-0.28320244
54807,-8.718386,4.4694734,-0.42888495
54908,-8.853399,4.202146,-0.36011642
55007,-8.998199,3.8896873,-0.27042532
55107,-9.164604,3.489664,-0.05164946
55207,-9.336318,3.000087,-0.055043723
55307,-9.461408,2.5771527,-0.10216166
55408,-9.582006,2.0857353,-0.07246964
55507,-9.654496,1.7182757,-0.09283426
55607,-9.738064,1.1448826,-0.17245188
55707,-9.771286,0.81326693,-0.17591469
55807,-9.792143,0.5112953,-0.15133363
55908,-9.800275,0.301487,-0.18465847
56007,-9.800473,0.19061723,-0.29117954
56107,-9.800709,0.10021237,-0.3262756
56207,-9.800065,0.041198935,-0.3569656
56308,-9.799663,0.008886826,-0.37003458
56407,-9.799211,-0.01915786,-0.38143924
56507,-9.799119,-0.03493896,-0.382661
56607,-9.798759,-0.05277185,-0.3897661
56708,-9.798424,-0.060289465,-0.39704385
56807,-9.798236,-0.06912972,-0.4002227
56907,-9.797984,-0.072740175,-0.40572175
57007,-9.797783,-0.073974445,-0.41031498
57107,-9.797721,-0.07656537,-0.41133034
57208,-9.7981415,-0.07847221,-0.40081185
57307,-9.7979765,-0.07989278,-0.40453714
57407,-9.797298,-0.08477232,-0.41968346
57507,-9.796395,-0.08721514,-0.43979588
57608,-9.795762,-0.09218615,-0.45270485
57707,-9.795146,-0.09216481,-0.4658457
57807,-9.795339,-0.09324658,-0.46154463
57907,-9.795843,-0.09521779,-0.45029894
58008,-9.795811,-0.0929793,-0.4514802
58107,-9.796071,-0.094405815,-0.44549003
58207,-9.795911,-0.1071265,-0.44614452
58307,-9.7952,-0.12231756,-0.45769787
58408,-9.7955675,-0.11944749,-0.450523
58507,-9.795633,-0.115279794,-0.45018563
58607,-9.795491,-0.11889094,-0.4523355
58707,-9.796016,-0.113212496,-0.44230556
58808,-9.795522,-0.11005308,-0.45391634
58907,-9.79531,-0.10107,-0.46050718
59007,-9.794797,-0.097634174,-0.4720343
59107,-9.794998,-0.09453979,-0.46845654
59208,-9.794719,-0.0972753,-0.4737124
59307,-9.794158,-0.096027546,-0.4854157
59407,-9.794326,-0.09702152,-0.48183328
59507,-9.794236,-0.09389329,-0.484255
59607,-9.79437,-0.09406713,-0.48152167
59708,-9.794604,-0.09095334,-0.47731817
59807,-9.794902,-0.08759289,-0.47182536
59907,-9.794494,-0.08840152,-0.4800779
60007,-9.794299,-0.08829184,-0.48403287
60107,-9.794386,-0.08705516,-0.48251453
60208,-9.7946825,-0.085806526,-0.47667077
60307,-9.794544,-0.084589325,-0.47972402
60407,-9.794444,-0.08627574,-0.48146245
60507,-9.793657,-0.08863474,-0.49679908
60608,-9.793358,-0.09242354,-0.50198066
60707,-9.793525,-0.09294714,-0.498625
60807,-9.793556,-0.0938962,-0.49782982
60908,-9.793597,-0.09909462,-0.49600136
61007,-9.79398,-0.10782989,-0.48654914
61107,-9.793406,-0.091235325,-0.50126463
61207,-9.80099,-0.10836818,-0.3150189
61308,-9.741555,-0.08845406,1.1245712
61407,-9.350569,0.26237288,2.9442174
61507,-8.434519,-0.10952857,5.0017276
61607,-7.226139,-0.0686901,6.629373
61707,-5.9362793,-0.10323618,7.8051467
61808,-4.5463266,-0.101821534,8.688552
61907,-3.6962364,0.09449116,9.082912
62007,-2.694493,0.069931306,9.428956
62107,-1.9682806,0.060757,9.606902
62208,-1.3536754,0.058679484,9.712595
62307,-0.74333245,0.03179251,9.778386
62407,-0.7640405,0.049455684,9.776716
62507,-0.5322878,0.04446163,9.792092
62608,-0.27766192,-0.006952595,9.802716
62707,-0.3490549,0.050599165,9.800305
62807,-0.26082635,0.043621223,9.803084
62907,-0.21154149,0.04353421,9.804272
63008,-0.17478788,0.04243026,9.805
63107,-0.14839035,0.03993583,9.805446
63207,-0.13435206,0.037656177,9.805657
63308,-0.12592517,0.037719376,9.805769
63407,-0.115948185,0.039227284,9.805886
63507,-0.1107182,0.03804538,9.805951
63607,-0.1087878,0.03976991,9.805966
63708,-0.10883702,0.038832713,9.805969
63807,-0.1061862,0.03859908,9.805999
63907,-0.10588704,0.037435457,9.806007
64007,-0.09900387,0.03434554,9.80609
64107,-0.09829204,0.035760526,9.806092
64208,-0.101852216,0.036432132,9.806053
64307,-0.10110859,0.036172308,9.806063
64407,-0.09956938,0.039281312,9.806066
64507,-0.097614035,0.036884822,9.806095
64607,-0.09907192,0.034936283,9.8060875
64708,-0.099216536,0.035592847,9.806084
64807,-0.096951544,0.037452728,9.8061
64907,-0.099995814,0.040921923,9.806055
65007,-0.10097181,0.03746639,9.806059
65107,-0.10222256,0.038151637,9.806044
65208,-0.10248952,0.035285924,9.806051
65307,-0.0987555,0.035911497,9.8060875
65407,-0.09719773,0.035230465,9.806105
65507,-0.09680783,0.035007127,9.806109
65607,-0.09794378,0.038028006,9.8060875
65708,-0.09866169,0.036472086,9.806087
65807,-0.09712549,0.037344348,9.806098
65907,-0.094306566,0.038627695,9.806121
66007,-0.09535098,0.038103305,9.806112
66108,-0.09882422,0.037481666,9.806081
66207,-0.099118926,0.03508806,9.806087
66307,-0.10235035,0.035010107,9.806054
66408,-0.10347584,0.03310905,9.806048
66507,-0.09985192,0.036101755,9.806075
66607,-0.10083684,0.038511213,9.806056
66707,-0.09615464,0.039985374,9.806097
66807,-0.095387764,0.040082883,9.806105
66908,-0.09181057,0.041584853,9.806132
67007,-0.09453697,0.038927544,9.806117
67107,-0.0986662,0.039956942,9.806072
67208,-0.100496046,0.03782492,9.806063
67307,-0.102299206,0.038829118,9.80604
67407,-0.101819925,0.037006717,9.806051
67507,-0.100617565,0.03769867,9.806062
67607,-0.100980595,0.04057971,9.8060465
67708,-0.10131397,0.041166555,9.806041
67807,-0.10288424,0.040836748,9.8060255
67907,-0.1381024,0.042839274,9.805584
68007,-0.31869674,0.11495285,9.8007965
68108,-0.9684628,-0.07209705,9.758446
68207,-1.836481,-0.030378483,9.633109
68307,-2.4703486,0.0497152,9.490273
68407,-4.262695,0.09680374,8.83122
68508,-5.347041,-0.27557367,8.216057
68607,-7.611212,0.07055546,6.1834345
68707,-9.296854,-0.0062101004,3.1207132
68807,-9.700543,0.46071553,-1.3629291
68908,-7.993006,1.1476355,-5.5646358
69007,-5.7098103,1.2412966,-7.8757625
69107,-3.5225756,1.2586044,-9.065195
69207,-1.9965256,0.9083803,-9.558196
69307,-1.3367343,0.60477823,-9.696276
69408,-0.7184511,0.23534757,-9.777466
69507,-0.34085146,0.11624365,-9.800035
69607,-0.21932283,0.22993673,-9.8015
69707,-0.14165725,0.1706918,-9.804141
69807,-0.073523805,0.11656099,-9.805682
69907,-0.02127395,0.07067634,-9.806373
70007,0.012619186,0.04141147,-9.806555
70107,0.037108615,0.024678957,-9.806549
70208,0.051549125,0.009354164,-9.80651
70307,0.056476828,0.0018940031,-9.806487
70407,0.06790102,-4.7960773E-4,-9.806416
70507,0.07253401,-0.0015191023,-9.806382
70607,0.07801599,-0.006082721,-9.806337
70708,0.08174041,-0.006359756,-9.806308
70807,0.08039004,-0.008830932,-9.806316
70907,0.07961399,-0.0074988045,-9.806324
71007,0.080025904,-0.010579208,-9.806318
71108,0.08097385,-0.012649596,-9.806308
71207,0.08184984,-0.011466786,-9.806302
71307,0.08037019,-0.014408436,-9.80631
71407,0.0813405,-0.013300534,-9.806304
71508,0.08128798,-0.016338598,-9.8063
71607,0.079766706,-0.017339157,-9.806311
71707,0.081002325,-0.01858465,-9.806298
71807,0.08183026,-0.01505318,-9.806297
71908,0.082425706,-0.01811486,-9.806287
72007,0.08334265,-0.017009247,-9.806281
72107,0.08482398,-0.01562809,-9.806271
72207,0.0838134,-0.014081725,-9.806282
72307,0.085996285,-0.0143308975,-9.806263
72408,0.08519871,-0.01581956,-9.806268
72507,0.08592905,-0.0156047745,-9.806261
72607,0.08533603,-0.014592373,-9.806268
72707,0.082403235,-0.016837193,-9.80629
72808,0.0800803,-0.016531978,-9.806309
72907,0.08478458,-0.01775465,-9.806268
73007,0.08307488,-0.016298011,-9.806285
73107,0.085405655,-0.015932119,-9.806266
73208,0.0845765,-0.016340232,-9.806272
73307,0.08369418,-0.0145329395,-9.806282
73407,0.081247985,-0.01302152,-9.806305
73507,0.081070095,-0.011962589,-9.806308
73608,0.08350184,-0.012101217,-9.806287
73707,0.08489888,-0.013234934,-9.806273
73807,0.08475955,-0.012370596,-9.806276
73907,0.08501467,-0.013343103,-9.8062725
74008,0.086281635,-0.013088808,-9.806262
74107,0.08448136,-0.009753371,-9.806282
74207,0.08366322,-0.009463275,-9.806289
74307,0.08482443,-0.011036449,-9.806277
74408,0.082830496,-0.017683936,-9.806285
74507,0.07961066,-0.018755786,-9.806309
74607,0.07761749,-0.015305466,-9.806332
74707,0.08118853,-0.013563732,-9.806305
74808,0.08181781,-0.013151507,-9.8063
74907,0.07867825,-0.011808253,-9.806328
75007,0.080963016,-0.012087872,-9.806309
75107,0.079667054,-0.011070646,-9.80632
75208,0.08225894,-0.0143514685,-9.806294
75307,0.07446417,-0.012056706,-9.80636
75407,0.07922767,-0.010983065,-9.806324
75507,0.06463861,-0.016634662,-9.806423
75608,0.122415006,0.095787,-9.805418
75707,0.099503614,0.30113,-9.80152
75807,0.036293283,0.73555845,-9.778958
75907,0.10997693,1.7032858,-9.656972
76007,0.013384062,3.222003,-9.26223
76108,-0.4795056,5.4245815,-8.155635
76207,-0.9162848,6.969764,-6.837631
76308,-1.3444462,8.128745,-5.318492
76408,-1.0984739,9.394348,-2.5903614
76507,-0.38561043,9.798559,-0.09965554
76607,0.38033095,9.485502,2.4598737
76707,0.61397237,8.662236,4.5562134
76807,0.68364614,7.652223,6.0947924
76907,0.7684008,7.0437613,6.779777
77008,0.82829523,6.661271,7.1492505
77107,0.82829523,6.661271,7.1492505
